id,name,artist,songwriters,duration,genres,album,created_at,updated_at,ingested_at,valid_until
61986,alone,Dustin King,James Stone,03:40,language,phone,2023-10-10T21:07:25.692876,2023-12-04T19:41:06.973215,2024-10-28 00:30:43.821005,
26954,five,Connie Conley,Jeffrey Dunn Jr.,20:50,response,smile,2024-07-15T19:57:58.978918,2024-02-27T13:44:41.548675,2024-10-28 00:30:43.821005,
56069,establish,Matthew Sparks,Renee King,25:08,sense,mean,2024-01-20T12:37:21.989443,2024-10-12T23:45:43.464461,2024-10-28 00:30:43.821005,
85212,rest,Jessica Hess,Diane Gomez,39:04,natural,style,2024-10-27T20:28:37.439135,2023-11-04T00:25:31.319246,2024-10-28 00:30:43.821005,
8835,development,Joshua Woodward,Kathleen Campbell,57:17,all,piece,2023-05-14T05:35:41.979798,2023-12-21T06:06:57.355462,2024-10-28 00:30:43.821005,
4184,rock,Paul Coleman,Matthew Wilson,42:57,century,day,2023-03-02T03:51:15.802120,2023-12-03T01:20:24.336988,2024-10-28 00:30:43.821005,
85167,customer,Stephanie Davis,Juan King,44:33,structure,career,2023-06-29T03:12:56.089766,2024-05-16T00:55:18.112542,2024-10-28 00:30:43.821005,
23795,hold,Stephen Johnson,Patricia Lopez,06:43,full,toward,2022-12-08T07:40:27.979620,2024-04-15T14:59:30.863317,2024-10-28 00:30:43.821005,
1438,including,Robert Marshall,Alexandra Taylor,28:10,under,change,2023-07-12T07:11:10.915181,2024-07-27T07:51:37.472012,2024-10-28 00:30:43.821005,
51715,run,Ryan Mitchell,Brian Long,08:04,her,character,2023-11-05T02:28:24.875721,2024-02-04T10:21:09.236644,2024-10-28 00:30:43.821005,
28403,win,Ryan Patterson,Carolyn Hall,59:18,program,involve,2024-07-12T20:53:35.058142,2024-10-21T13:27:01.679834,2024-10-28 00:30:43.821005,
14438,during,Nicholas Montgomery,Barbara Shields,32:32,week,trade,2023-07-08T19:38:53.123761,2024-01-07T08:12:58.681274,2024-10-28 00:30:43.821005,
41243,get,Carrie Davis,Meghan Alexander,35:13,look,computer,2024-03-27T05:54:47.701416,2024-07-28T20:24:05.156486,2024-10-28 00:30:43.821005,
8260,themselves,Philip Ross,Nathaniel Page,42:22,three,care,2024-01-06T06:40:44.494569,2024-03-10T17:56:45.798348,2024-10-28 00:30:43.821005,
76542,scene,Kurt Richardson,Monique Howard,03:03,season,continue,2024-03-23T08:46:45.432950,2024-02-03T07:59:03.776056,2024-10-28 00:30:43.821005,
40303,usually,James Morgan,Daniel Hernandez,35:54,opportunity,nation,2024-07-03T06:48:33.101826,2024-03-16T09:31:13.903824,2024-10-28 00:30:43.821005,
64192,watch,Becky Marshall,Christopher Williams,47:18,space,agree,2024-09-24T10:31:42.131416,2024-02-22T05:33:04.755600,2024-10-28 00:30:43.821005,
23187,strategy,Elizabeth Thomas,Ashley West,06:29,power,outside,2023-04-29T12:09:28.748595,2024-04-28T23:41:59.186471,2024-10-28 00:30:43.821005,
89973,machine,Ronald Duncan,Christopher Smith,14:37,knowledge,gas,2024-07-06T14:06:59.976422,2024-07-03T16:28:29.480278,2024-10-28 00:30:43.821005,
12442,eight,Carol Grant,Karen Holland,58:42,focus,environment,2023-04-30T11:27:12.941612,2024-10-26T05:12:44.302429,2024-10-28 00:30:43.821005,
60690,rate,Courtney Goodman,Jerry Johnson,31:20,or,quality,2024-03-04T08:01:40.043416,2024-01-29T03:19:11.621529,2024-10-28 00:30:43.821005,
66764,social,Matthew Levine,Christopher Taylor,05:44,education,image,2024-04-14T04:43:47.049298,2024-03-09T20:27:02.531873,2024-10-28 00:30:43.821005,
71030,my,Raymond Williams,Anthony Arnold,25:50,begin,stay,2024-06-19T03:42:09.238734,2024-07-19T13:53:55.980896,2024-10-28 00:30:43.821005,
90613,must,Jerry Zuniga,Johnny Santana,38:16,eight,response,2022-11-04T23:11:56.016793,2023-11-24T05:40:46.008688,2024-10-28 00:30:43.821005,
25539,care,Cory Holloway,Gregory Holmes,38:28,campaign,there,2023-01-31T02:58:19.365029,2024-05-31T22:46:55.114287,2024-10-28 00:30:43.821005,
1267,beyond,Scott Lamb,Tyler Hicks,24:33,yes,per,2023-03-05T18:04:02.378418,2024-03-10T10:36:36.734598,2024-10-28 00:30:43.821005,
18530,at,Anne Reeves,Mary Barr,26:59,fill,provide,2023-11-06T11:53:52.166823,2024-02-14T12:39:47.112447,2024-10-28 00:30:43.821005,
35480,least,Angela Guzman,Danielle Smith,58:21,conference,people,2024-10-25T07:18:57.112998,2023-11-04T08:07:00.889215,2024-10-28 00:30:43.821005,
27720,technology,Renee Jordan,Corey Jones,41:00,professor,begin,2024-07-21T05:55:17.484104,2024-08-11T23:28:56.859827,2024-10-28 00:30:43.821005,
32332,political,Richard Cox,Albert Rojas,02:28,figure,second,2024-06-02T22:48:04.924052,2023-12-30T02:01:07.246138,2024-10-28 00:30:43.821005,
10274,explain,Lori Velasquez,Jonathan Murray,59:52,help,development,2024-08-24T07:43:36.393296,2024-01-29T10:07:46.977809,2024-10-28 00:30:43.821005,
22918,card,Michael Carpenter,Travis Le,09:59,loss,less,2022-12-07T10:18:38.869776,2024-01-29T08:23:18.230291,2024-10-28 00:30:43.821005,
6805,rather,Patricia Gardner,Sarah Mullins,39:26,none,bad,2024-10-26T04:58:15.589658,2024-10-08T03:02:57.684737,2024-10-28 00:30:43.821005,
59170,author,Vanessa Jones,Melinda Shepherd,26:36,event,miss,2024-06-29T04:12:06.941596,2024-07-31T22:19:55.813950,2024-10-28 00:30:43.821005,
71586,agree,Jillian Roberts,Taylor Jones,38:50,leader,husband,2023-07-13T21:17:14.009956,2024-01-27T09:13:45.514650,2024-10-28 00:30:43.821005,
60132,sort,James Alexander,Kevin Williams,57:28,sing,dinner,2023-06-09T13:39:28.004906,2024-06-05T20:31:52.166299,2024-10-28 00:30:43.821005,
92849,only,James Smith,Dawn Wright,41:09,pull,difference,2023-08-31T11:08:41.822569,2024-04-28T08:51:24.432188,2024-10-28 00:30:43.821005,
70441,cost,Thomas Jackson,Nicole Golden,51:38,high,popular,2024-08-31T02:35:11.338680,2024-04-14T21:51:23.072461,2024-10-28 00:30:43.821005,
29235,score,Lucas Lewis,Crystal Warner,47:56,fly,assume,2023-08-01T23:31:26.436677,2024-05-02T04:40:48.540697,2024-10-28 00:30:43.821005,
70286,he,Brendan Conway,Terri Torres,45:06,main,upon,2023-01-04T00:51:38.002608,2024-05-01T06:38:51.585373,2024-10-28 00:30:43.821005,
18464,short,Laura Green,Brian Morrow,18:37,trial,which,2023-07-16T18:10:40.622440,2024-08-17T06:18:22.550987,2024-10-28 00:30:43.821005,
5388,member,Sara Mitchell,Wayne Spence,30:27,source,across,2023-01-01T14:24:58.554222,2024-09-26T01:32:53.573753,2024-10-28 00:30:43.821005,
25674,behind,Jasmine Rose,Jessica Schmidt,25:45,public,management,2023-12-27T17:50:53.975620,2023-12-10T08:17:55.609745,2024-10-28 00:30:43.821005,
9192,degree,William York,Kimberly Harrison,21:55,southern,can,2023-06-13T19:50:13.233197,2024-05-26T05:55:00.255160,2024-10-28 00:30:43.821005,
93665,picture,Zachary Olson,Robert Owens,21:43,Mrs,level,2024-06-02T21:09:39.551627,2024-09-05T07:39:23.473162,2024-10-28 00:30:43.821005,
73586,start,Gloria Thompson,Jesse Avery,59:46,same,plant,2024-08-02T03:37:25.518936,2023-11-17T18:17:36.826252,2024-10-28 00:30:43.821005,
49039,special,Austin Bush,Amanda Jones,24:15,produce,some,2023-03-28T04:24:28.765239,2024-09-28T15:45:52.062564,2024-10-28 00:30:43.821005,
22202,list,Mike Hall,Katrina Cannon,33:28,land,right,2023-12-31T11:03:42.803985,2023-11-27T16:07:16.454932,2024-10-28 00:30:43.821005,
18758,study,Spencer Palmer,Felicia Vasquez,44:16,maintain,probably,2022-11-04T07:58:18.550074,2024-10-06T19:46:08.538222,2024-10-28 00:30:43.821005,
94472,south,Arthur Jackson,Olivia Wells,34:46,peace,term,2024-04-07T10:36:49.393659,2024-10-08T02:41:47.536622,2024-10-28 00:30:43.821005,
34151,safe,Jessica Perry,Heather Johnson,54:24,Congress,hit,2023-12-05T10:32:35.086166,2024-10-07T21:02:28.162555,2024-10-28 00:30:43.821005,
46553,myself,Todd Jones,Oscar Day,01:38,nice,woman,2022-12-21T11:02:14.245011,2024-07-22T07:42:56.727572,2024-10-28 00:30:43.821005,
50213,pattern,Regina Miles,Jeffrey Mitchell,43:53,most,technology,2024-10-21T10:33:19.111362,2024-04-02T22:21:04.955349,2024-10-28 00:30:43.821005,
16855,chance,Sherry Rogers MD,Toni Dyer,26:45,your,why,2023-12-21T07:51:38.319791,2024-04-29T22:21:29.691632,2024-10-28 00:30:43.821005,
95603,response,Lisa Ramirez,Eric Barrett,07:18,across,say,2023-03-10T11:24:01.733891,2024-01-30T03:17:00.243237,2024-10-28 00:30:43.821005,
65383,charge,Carlos Cruz,Katelyn Mathis,59:54,road,check,2023-10-02T03:32:17.363957,2024-09-20T10:46:24.100336,2024-10-28 00:30:43.821005,
39002,hand,William Cowan,David Salas,09:32,always,name,2024-10-24T05:40:17.316381,2024-04-22T01:51:45.285523,2024-10-28 00:30:43.821005,
72521,cause,Matthew Bradford,Jennifer Hays,52:30,environment,study,2024-02-23T01:05:31.036366,2024-06-21T13:42:41.679975,2024-10-28 00:30:43.821005,
46194,executive,Jennifer Stokes,Heidi Ashley,07:26,material,performance,2023-10-25T09:19:05.278048,2024-06-04T00:47:58.577224,2024-10-28 00:30:43.821005,
28301,company,Ryan Blevins DDS,Heidi Romero,20:08,affect,offer,2024-07-05T20:32:01.602083,2024-08-12T20:13:05.678109,2024-10-28 00:30:43.821005,
89020,store,Richard Hall,Troy Anderson,26:45,send,form,2023-07-17T05:06:45.928585,2024-02-22T00:15:25.097449,2024-10-28 00:30:43.821005,
4347,answer,Kevin Andrade,Taylor Moran,37:12,deal,which,2023-05-17T19:48:01.703524,2024-02-26T07:25:06.173260,2024-10-28 00:30:43.821005,
71270,itself,Holly Owens,Terry Page,54:29,picture,value,2024-01-26T17:13:53.226157,2024-06-20T07:12:46.439540,2024-10-28 00:30:43.821005,
8145,out,Anthony West,Nicole Lopez,17:57,sell,education,2023-10-08T12:35:04.971023,2024-07-20T16:18:34.073027,2024-10-28 00:30:43.821005,
25279,direction,Danielle Shields,Ms. Lauren Mcdonald,43:22,raise,always,2024-01-30T02:32:33.222737,2024-05-09T05:42:22.922086,2024-10-28 00:30:43.821005,
39192,part,Edward Hall,William Ward,02:41,commercial,box,2023-06-04T23:27:05.845068,2024-02-23T11:19:48.672532,2024-10-28 00:30:43.821005,
86149,sure,Christine Hicks,Amy Snyder,43:27,national,fund,2022-12-23T14:20:55.790525,2023-11-01T11:55:58.961620,2024-10-28 00:30:43.821005,
9166,seek,Jessica Fritz,Jerry Richardson,27:05,final,inside,2024-02-11T03:44:28.898276,2023-12-12T06:35:42.623716,2024-10-28 00:30:43.821005,
16446,PM,Bryan Merritt DDS,Amanda Patterson,54:07,well,time,2024-07-26T04:22:18.628747,2024-07-31T16:53:06.429222,2024-10-28 00:30:43.821005,
87269,event,Timothy Roberts,Andre James,17:57,bag,trouble,2023-07-02T02:58:04.974656,2024-03-09T16:03:48.675325,2024-10-28 00:30:43.821005,
35212,Mr,Samantha Carney,Frank Hernandez,50:59,option,forget,2024-08-18T14:49:17.817999,2023-12-24T15:41:53.769235,2024-10-28 00:30:43.821005,
30209,traditional,Rose Chavez,Nicholas Patterson,25:07,event,simple,2024-02-01T11:42:12.941959,2024-09-22T01:02:45.208457,2024-10-28 00:30:43.821005,
70458,voice,Jenna Rodriguez,Sierra Carter,38:38,focus,industry,2024-01-16T14:15:06.446909,2024-09-30T06:20:17.910491,2024-10-28 00:30:43.821005,
64394,check,Sarah Black,Andrew Gibson,58:00,page,treat,2024-04-15T20:50:10.299524,2023-12-17T20:16:55.747057,2024-10-28 00:30:43.821005,
28185,language,John Schroeder,Ann Thompson,33:14,age,most,2023-02-14T06:03:54.791881,2023-11-22T09:51:18.545094,2024-10-28 00:30:43.821005,
30123,billion,Christopher Johnson,Roger Sherman,02:43,both,act,2023-04-18T14:08:35.707188,2024-10-09T03:27:10.488119,2024-10-28 00:30:43.821005,
7506,she,Carolyn Knapp,Stephen Miller,23:53,beyond,cell,2023-08-06T22:12:40.211206,2024-06-08T13:01:56.089065,2024-10-28 00:30:43.821005,
14714,individual,Joyce Lindsey,Gary Wilson,24:19,most,chance,2024-02-20T21:41:59.971704,2024-07-03T00:42:30.702508,2024-10-28 00:30:43.821005,
69679,model,Nathan Diaz,Julie Fuentes,42:44,catch,assume,2024-08-26T10:28:02.479358,2024-02-18T16:19:09.568000,2024-10-28 00:30:43.821005,
32563,low,Erin Wade,Todd Lopez,30:19,identify,remember,2023-09-12T00:26:33.087975,2023-11-15T04:31:51.305686,2024-10-28 00:30:43.821005,
50201,car,Gary Stephenson,Olivia Green,52:46,decade,stage,2024-08-31T01:52:18.907562,2024-07-21T21:45:26.752547,2024-10-28 00:30:43.821005,
84163,investment,Richard Andersen,Anne Peters,15:39,discussion,whether,2023-10-31T06:56:54.032110,2024-04-25T16:03:55.624221,2024-10-28 00:30:43.821005,
62092,travel,Ashley Chavez,Mary Mullins,59:18,worker,standard,2023-05-27T21:51:38.034245,2024-01-15T09:31:23.530812,2024-10-28 00:30:43.821005,
49689,lay,James Jackson,Jason Nguyen Jr.,35:47,again,it,2024-10-22T18:12:58.918086,2024-06-25T17:20:49.759293,2024-10-28 00:30:43.821005,
22372,former,Alexander Wagner,Teresa Espinoza,42:56,our,instead,2023-11-16T03:04:48.880209,2024-07-29T23:45:00.584371,2024-10-28 00:30:43.821005,
94317,short,Alicia Jones,Mario Mcgee,08:46,at,become,2023-12-22T16:38:23.434299,2023-11-19T16:46:32.946037,2024-10-28 00:30:43.821005,
45350,mother,Chelsea Jones,Mrs. Anna Greene,29:28,movement,especially,2024-07-10T20:17:47.037210,2024-09-15T10:07:41.544291,2024-10-28 00:30:43.821005,
8751,report,Raymond Johnson,Scott Thomas,47:11,history,order,2024-01-05T20:12:53.847286,2024-05-18T08:00:58.138203,2024-10-28 00:30:43.821005,
46516,moment,Maria Johnson,Sandra Kane,19:38,charge,happy,2023-03-02T04:30:55.028305,2024-04-25T04:38:42.966310,2024-10-28 00:30:43.821005,
71971,I,Stephen Mcconnell,Peter Gordon,12:18,pass,wish,2023-02-27T21:14:06.515140,2024-10-17T05:31:11.413478,2024-10-28 00:30:43.821005,
64711,affect,Joanne Cohen,Matthew Miller,55:49,theory,sort,2024-09-28T13:21:49.420188,2024-01-13T07:44:11.322136,2024-10-28 00:30:43.821005,
75369,according,Paul Tucker,Justin Butler,38:52,choice,west,2024-06-04T15:53:26.323466,2023-11-28T10:38:42.201871,2024-10-28 00:30:43.821005,
20909,face,Wanda Allen,Todd Smith,00:29,less,more,2024-05-03T12:39:10.614994,2024-01-04T08:28:17.130822,2024-10-28 00:30:43.821005,
97422,memory,Debbie Bishop,Jennifer Dean,42:07,all,sell,2023-05-30T13:14:05.478063,2024-01-25T10:43:33.810557,2024-10-28 00:30:43.821005,
5862,knowledge,James Perez,Russell Barker,17:05,pay,station,2024-05-12T22:57:40.759783,2024-08-24T08:41:07.220344,2024-10-28 00:30:43.821005,
62620,bad,Mr. Michael Shea PhD,Michael Cox,12:06,enter,doctor,2024-10-13T03:28:30.646617,2024-02-27T19:17:29.143550,2024-10-28 00:30:43.821005,
92270,contain,Monique Koch,James Brown,11:43,statement,knowledge,2023-11-22T07:56:57.560737,2024-07-14T11:39:25.115787,2024-10-28 00:30:43.821005,
90151,condition,Tamara Avila,Kayla Brown,20:59,south,writer,2023-04-06T23:10:58.706156,2024-05-18T17:21:16.179996,2024-10-28 00:30:43.821005,
74617,well,Brandon Wilkinson,Grace Smith,49:39,force,against,2024-10-10T04:51:38.244772,2024-10-08T11:10:53.316574,2024-10-28 00:30:43.821005,
31457,ago,Dawn Strickland,Rhonda Gay,58:35,include,safe,2023-09-22T18:25:21.426386,2024-09-09T12:55:22.671732,2024-10-28 00:30:43.821005,
82399,thing,Michelle Jackson,Kenneth Griffin,26:19,some,need,2024-09-28T07:28:27.905355,2024-04-08T05:42:09.499785,2024-10-28 00:30:43.821005,
71275,even,Janet Garcia,Jennifer Barber,32:00,cover,provide,2024-01-29T23:17:18.989983,2023-12-22T23:52:59.888561,2024-10-28 00:30:43.821005,
6406,recently,Michelle Price,Aaron Gregory,04:53,region,somebody,2023-04-13T10:26:27.536939,2024-10-03T19:37:19.962390,2024-10-28 00:30:43.821005,
27077,international,Frank Rangel,Terri Joseph,30:09,picture,recent,2023-02-10T06:18:16.230635,2024-01-10T21:53:18.551332,2024-10-28 00:30:43.821005,
46851,face,James Chase,Edwin Jones,57:37,director,house,2024-07-18T02:15:25.082544,2023-11-09T09:48:17.538527,2024-10-28 00:30:43.821005,
82376,she,Taylor Parker,Raymond Wallace,31:12,inside,yard,2023-03-05T02:13:13.108228,2024-03-17T04:03:19.797236,2024-10-28 00:30:43.821005,
5501,study,Jessica Gibson,James Ross,28:20,reach,stock,2024-07-25T09:49:34.529259,2023-12-25T03:01:44.707002,2024-10-28 00:30:43.821005,
49020,news,Victoria Rush,Brian Holloway,58:30,special,exactly,2023-09-19T17:55:04.962808,2024-05-16T09:17:38.338103,2024-10-28 00:30:43.821005,
14169,bag,Sheila White,Gregory Young,02:18,how,find,2023-02-25T06:09:14.014523,2024-09-13T08:15:12.322459,2024-10-28 00:30:43.821005,
63249,guess,Monica Barnes,Denise King,59:08,education,range,2023-10-23T16:42:26.292776,2024-03-05T17:02:35.288058,2024-10-28 00:30:43.821005,
55423,reality,Joseph Delgado,Katrina Mason,36:35,safe,real,2023-10-05T22:04:25.264578,2024-06-25T15:01:06.790973,2024-10-28 00:30:43.821005,
41303,smile,Lindsey Fitzgerald,Alan Garcia,13:04,site,voice,2024-01-12T05:33:53.660826,2023-12-05T05:21:53.874049,2024-10-28 00:30:43.821005,
85648,government,Heidi Martin,Jean Hayes,07:10,black,win,2023-10-18T15:56:10.478668,2023-12-03T20:44:55.337244,2024-10-28 00:30:43.821005,
43050,receive,Joshua Flores,John Tyler,24:45,one,catch,2023-04-07T03:19:13.978996,2024-05-29T21:19:46.986193,2024-10-28 00:30:43.821005,
76695,many,Vanessa Brooks,Jacqueline Mcdaniel,22:21,believe,matter,2023-01-23T14:55:02.600795,2024-05-03T03:59:58.145935,2024-10-28 00:30:43.821005,
73103,will,Calvin Pennington,Loretta Hamilton,42:23,political,include,2023-10-14T01:03:45.013055,2024-04-27T09:38:23.963782,2024-10-28 00:30:43.821005,
59532,into,Antonio Delacruz,Jeffrey Mcneil,39:23,spring,summer,2024-07-30T21:43:58.937896,2023-12-22T20:35:03.191559,2024-10-28 00:30:43.821005,
94027,economic,Christine Patel,Troy Peterson II,59:00,partner,why,2024-05-28T12:15:56.380298,2024-09-04T17:25:22.428913,2024-10-28 00:30:43.821005,
23243,fight,Ashley Thompson,Barbara Smith,30:09,would,hit,2022-11-02T17:31:15.384412,2024-05-29T12:35:37.225465,2024-10-28 00:30:43.821005,
53305,loss,Vickie Miller,William Lee,51:29,imagine,save,2024-10-15T04:55:09.152145,2024-01-11T09:27:00.211276,2024-10-28 00:30:43.821005,
10894,scene,Kristine Randall,Michael Chavez,56:36,amount,in,2023-07-05T10:02:37.915036,2024-10-02T15:33:27.431095,2024-10-28 00:30:43.821005,
35520,third,John Nguyen MD,Caleb Schultz,55:08,staff,strategy,2023-10-19T07:48:32.667437,2023-12-07T13:06:04.573102,2024-10-28 00:30:43.821005,
83189,sense,Rachel Wright,Terry Farrell,48:50,daughter,would,2023-10-08T05:03:30.351515,2024-05-20T21:51:50.514839,2024-10-28 00:30:43.821005,
95545,event,Daniel Mitchell,Denise Banks,56:32,song,win,2023-03-09T18:03:23.509053,2024-03-19T22:57:46.102424,2024-10-28 00:30:43.821005,
61638,board,Cheyenne Thomas,Kelly Martinez,03:54,how,past,2023-02-15T04:20:59.759948,2024-10-23T10:43:50.700243,2024-10-28 00:30:43.821005,
36946,dark,Christopher Brown,Rebecca George,06:53,get,top,2024-07-11T12:11:49.353439,2024-02-22T21:38:55.893442,2024-10-28 00:30:43.821005,
16262,worker,Robert Perry,Christopher Thompson,32:00,two,board,2023-01-17T04:28:40.210624,2024-06-13T07:34:13.551407,2024-10-28 00:30:43.821005,
88325,either,Kara Thompson,Andrew Miller,02:46,view,economy,2024-07-04T13:41:37.542302,2024-02-01T14:16:12.429275,2024-10-28 00:30:43.821005,
17070,sing,Tracey Wong,Julie Ortega,08:38,floor,usually,2023-11-14T20:28:19.259624,2024-06-26T00:35:09.855881,2024-10-28 00:30:43.821005,
6765,movement,Dr. Nathaniel Bauer,Kristi James,29:50,tax,civil,2023-11-08T05:40:58.482529,2024-04-21T02:03:42.823092,2024-10-28 00:30:43.821005,
13142,manage,Sharon Grant,Margaret Jefferson,38:17,either,outside,2023-10-21T01:49:06.147178,2024-10-24T09:06:59.098994,2024-10-28 00:30:43.821005,
8230,support,Ashley Jackson,Candice Foster,29:14,career,book,2023-06-18T06:38:43.005423,2024-02-17T08:44:48.779872,2024-10-28 00:30:43.821005,
82759,later,Christine Mayo,Joseph Bates MD,35:24,about,social,2024-07-26T23:36:27.868337,2024-09-09T11:09:53.002394,2024-10-28 00:30:43.821005,
98479,staff,Corey Walker,Heather Richard,20:35,three,prove,2023-07-20T06:32:39.123868,2024-06-28T03:12:37.525908,2024-10-28 00:30:43.821005,
4383,three,Scott Gonzalez,Douglas Rich,54:34,add,drive,2024-06-21T16:46:17.674937,2024-02-07T06:58:29.658347,2024-10-28 00:30:43.821005,
16452,do,Wendy Mann,Lucas Gomez,04:31,it,throughout,2024-05-30T12:46:42.618374,2024-01-06T18:33:42.900632,2024-10-28 00:30:43.821005,
9543,instead,Matthew Jennings,Kayla Schmidt,20:09,machine,thus,2023-10-31T13:35:54.425657,2024-03-09T06:17:14.373191,2024-10-28 00:30:43.821005,
59356,myself,Stacey Gutierrez,Andrew Thomas,08:49,central,world,2023-11-30T20:23:26.105726,2023-12-11T08:54:29.445748,2024-10-28 00:30:43.821005,
60150,should,Denise Hess,James Porter,12:27,behavior,assume,2023-01-01T09:07:51.137681,2024-05-01T14:36:02.828729,2024-10-28 00:30:43.821005,
44582,food,Gabriela Wright,Leah Miranda,46:15,happy,heavy,2024-06-05T05:20:31.606316,2024-08-05T07:45:19.619601,2024-10-28 00:30:43.821005,
57571,whole,Anna Arroyo,Christine Thomas,37:04,future,process,2023-05-23T05:49:34.544572,2024-08-21T07:21:00.984648,2024-10-28 00:30:43.821005,
42494,with,Deborah Olson,Cole Randall,56:45,language,school,2024-03-27T15:25:30.109297,2024-06-17T09:17:08.640884,2024-10-28 00:30:43.821005,
83071,candidate,Jennifer Harmon,Stephen Peck,50:02,magazine,who,2023-09-12T11:42:05.846429,2023-12-18T14:31:05.848121,2024-10-28 00:30:43.821005,
37702,sense,Kimberly Copeland,Stephanie Hicks,12:22,pick,help,2023-02-10T09:44:27.916357,2023-12-07T03:49:36.055805,2024-10-28 00:30:43.821005,
51755,vote,Joseph Kim,Joan Cisneros,26:11,beyond,through,2023-06-23T15:14:48.749405,2024-06-19T09:50:41.079609,2024-10-28 00:30:43.821005,
36512,the,Holly Santiago,Joshua Sawyer,50:58,red,discuss,2024-09-05T16:30:45.868168,2024-09-22T12:48:47.230467,2024-10-28 00:30:43.821005,
58468,inside,Juan Allen,Jennifer Lee,41:34,quite,reason,2024-02-29T19:42:39.883627,2024-04-08T18:20:08.703128,2024-10-28 00:30:43.821005,
19121,attorney,Brittany West,Christopher Singleton,51:59,within,remain,2024-09-07T01:52:50.104884,2024-02-20T07:10:24.768602,2024-10-28 00:30:43.821005,
85558,risk,Miss Kristen Burgess,James Peterson,29:03,if,life,2024-04-09T15:39:40.928748,2024-02-05T07:01:18.135266,2024-10-28 00:30:43.821005,
41325,strategy,Megan Rose,Ryan Williams,33:04,realize,use,2022-12-17T13:12:11.364017,2024-10-21T01:27:01.096469,2024-10-28 00:30:43.821005,
16903,try,Melissa Ruiz,Michele Valencia,55:25,federal,worry,2023-01-22T18:27:15.735305,2024-03-20T05:22:14.645860,2024-10-28 00:30:43.821005,
3970,report,Eric Miranda,Margaret Crosby,24:19,mouth,fear,2024-03-16T05:00:23.529174,2024-03-20T20:36:49.647620,2024-10-28 00:30:43.821005,
75927,vote,Clayton Wood,Michael Taylor,31:57,act,rich,2023-07-31T02:21:37.129610,2024-01-10T23:58:09.330418,2024-10-28 00:30:43.821005,
8629,risk,Jonathan Riley,Katherine Ward,03:20,stop,bad,2023-03-22T15:05:29.730711,2024-10-10T08:05:12.264884,2024-10-28 00:30:43.821005,
98199,care,Laurie Ortiz,Tami Pope,14:02,receive,relationship,2022-11-07T00:21:36.939109,2024-07-23T23:22:38.989333,2024-10-28 00:30:43.821005,
91523,middle,Emma Johnson,Karen Harris,30:04,growth,floor,2024-03-24T18:16:34.778987,2024-03-17T13:21:07.620869,2024-10-28 00:30:43.821005,
52239,find,Matthew Hodge,Joseph Crawford,37:47,daughter,hand,2023-07-22T01:00:58.182388,2024-07-31T18:59:40.907969,2024-10-28 00:30:43.821005,
79782,lawyer,Kimberly Anderson,Monica Trevino,26:23,structure,actually,2023-12-19T20:10:23.688162,2024-04-10T10:57:02.967969,2024-10-28 00:30:43.821005,
28417,scientist,William Mcconnell,Taylor Ayers,41:32,determine,lead,2024-10-24T15:31:49.260492,2024-04-07T07:28:13.614362,2024-10-28 00:30:43.821005,
59555,church,Steven Green,Manuel Durham,44:12,age,recognize,2023-10-17T17:03:54.051675,2024-03-23T13:35:13.213998,2024-10-28 00:30:43.821005,
78609,bit,Melissa Roberts,Taylor Briggs,23:01,understand,go,2023-03-18T13:53:02.828875,2024-04-17T08:56:36.310342,2024-10-28 00:30:43.821005,
7008,role,Manuel Blanchard,Alexis Cole,03:10,international,teacher,2022-12-24T02:03:08.625653,2024-03-31T05:46:43.061518,2024-10-28 00:30:43.821005,
44008,technology,Kevin Sullivan,Jimmy Bowers,18:41,mean,protect,2023-10-28T14:11:57.827785,2024-05-03T07:19:58.726960,2024-10-28 00:30:43.821005,
31780,remain,Kristen Fisher,Ms. Sarah Cohen,35:08,central,country,2023-10-09T19:42:36.813424,2024-10-01T13:12:50.162863,2024-10-28 00:30:43.821005,
68494,before,Marcus Gregory III,Kevin Bennett,42:51,another,first,2023-09-21T14:44:57.051272,2024-03-28T23:40:33.795995,2024-10-28 00:30:43.821005,
90547,main,Thomas Reynolds,Miguel Hartman,46:53,myself,unit,2024-04-21T19:26:20.645059,2024-03-01T23:51:21.058222,2024-10-28 00:30:43.821005,
63964,pressure,Diana Boyle,Michael Miller,11:38,foreign,reach,2022-11-12T14:52:20.945428,2024-01-06T18:12:49.177930,2024-10-28 00:30:43.821005,
45130,bill,Michael Spencer,Craig Guzman,06:44,campaign,occur,2024-02-07T02:02:27.045223,2024-06-16T19:04:51.904865,2024-10-28 00:30:43.821005,
86177,financial,Nichole Chavez,Jenna Ryan,53:18,two,gun,2022-11-11T21:57:31.238618,2024-05-27T12:39:24.010679,2024-10-28 00:30:43.821005,
92255,according,Bradley Jackson,Caleb Washington,40:31,sing,safe,2024-09-16T03:29:03.423125,2024-05-15T08:19:15.062393,2024-10-28 00:30:43.821005,
80941,improve,Alison Kane,Timothy Howard,11:21,be,join,2024-01-31T17:11:22.623945,2024-05-28T01:20:06.193467,2024-10-28 00:30:43.821005,
17580,money,Keith Alvarado,Mr. Miguel Fuller Jr.,13:46,effort,agreement,2023-01-27T21:56:27.681261,2023-10-29T08:13:47.566172,2024-10-28 00:30:43.821005,
